mol1ID,mol2ID,mol1smile,mol2smile,delta_mass,#_matched_peaks,#_shifted_peaks,#_unshifted_peaks,Closest_Max_Atom_Distance,Count_Max,Is_Max,cosine,pre_helper,post_sirius,post_helper,best_score,random_guess,random_prob,url
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010115163,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010105891,COc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1OC,COc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1OC,33.960999999999956,6,1,5,5.0,3.0,0,0.9947753400352778,0.6832104226749481,0.7251124219221319,0.7251124219221319,0.7251124219221319,0.5257880244257798,0.42437284567695,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010115163&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010105891&SMILES1=COc1ccc%28C%28%3DO%29N2CCN%28c3ccccc3%29CC2%29cc1OC&SMILES2=COc1ccc%28C%28%3DO%29N2CCN%28c3cccc%28Cl%29c3%29CC2%29cc1OC
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010109592,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010115498,COc1cccc(-c2oc3ccc(OC)cc3c(=O)c2O)c1,COc1ccc2oc(-c3cccc(OC)c3OC)c(O)c(=O)c2c1,30.010999999999967,19,7,12,2.0,5.0,0,0.9153155038508286,0.7408182206817179,0.7470175003104326,0.7470175003104326,0.7470175003104326,0.7165313105737893,0.5580351457700471,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010109592&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010115498&SMILES1=COc1cccc%28-c2oc3ccc%28OC%29cc3c%28%3DO%29c2O%29c1&SMILES2=COc1ccc2oc%28-c3cccc%28OC%29c3OC%29c%28O%29c%28%3DO%29c2c1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010110979,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010106900,CC1(C)CC(=O)C2=C(C1)N(c1ccccc1)C1=C(C(=O)CC(C)(C)C1)C2c1ccc(O)cc1,Cc1ccc(N2C3=C(C(=O)CC(C)(C)C3)C(c3ccc(O)cc3)C3=C2CC(C)(C)CC3=O)cc1,14.014999999999986,4,3,1,0.0,15.0,1,0.9998125128469982,0.7086139185332333,0.7086139185332333,0.7086139185332333,0.7086139185332333,0.513417119032592,0.36787944117144233,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010110979&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010106900&SMILES1=CC1%28C%29CC%28%3DO%29C2%3DC%28C1%29N%28c1ccccc1%29C1%3DC%28C%28%3DO%29CC%28C%29%28C%29C1%29C2c1ccc%28O%29cc1&SMILES2=Cc1ccc%28N2C3%3DC%28C%28%3DO%29CC%28C%29%28C%29C3%29C%28c3ccc%28O%29cc3%29C3%3DC2CC%28C%29%28C%29CC3%3DO%29cc1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010116287,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010115811,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,15.995000000000005,34,26,8,4.0,1.0,0,0.8704866009837672,0.7165313105737893,0.7788007830714049,0.7788007830714049,0.7788007830714049,0.6592406302004438,0.8464817248906141,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010116287&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010115811&SMILES1=COc1ccc%28-c2coc3cc%28O%29ccc3c2%3DO%29cc1&SMILES2=COc1ccc%28-c2coc3cc%28O%29cc%28O%29c3c2%3DO%29cc1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010118321,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010105586,CC(O)=NCCc1c[nH]c2ccc(O)cc12,COc1ccc2[nH]cc(CCN=C(C)O)c2c1,14.014999999999986,10,6,4,0.0,1.0,1,0.9921782425529131,1.0,1.0,1.0,1.0,0.513417119032592,0.8948393168143698,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010118321&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010105586&SMILES1=CC%28O%29%3DNCCc1c%5BnH%5Dc2ccc%28O%29cc12&SMILES2=COc1ccc2%5BnH%5Dcc%28CCN%3DC%28C%29O%29c2c1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010116154,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010103793,COc1ccc(C(=O)Nc2ccc(C(=O)c3nccn3C)cc2)cc1OC,COc1cc(C(=O)Nc2ccc(C(=O)c3nccn3C)cc2)cc(OC)c1OC,30.00999999999999,31,18,13,0.0,9.0,1,0.8705512965859468,0.8623033568332588,0.8623033568332588,0.8623033568332588,0.8679105117779464,0.44932896411722156,0.8187307530779818,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010116154&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010103793&SMILES1=COc1ccc%28C%28%3DO%29Nc2ccc%28C%28%3DO%29c3nccn3C%29cc2%29cc1OC&SMILES2=COc1cc%28C%28%3DO%29Nc2ccc%28C%28%3DO%29c3nccn3C%29cc2%29cc%28OC%29c1OC
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010117327,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010111395,O=c1cc(-c2ccccc2)oc2ccc(Br)cc12,O=c1cc(-c2ccc(Br)cc2)oc2ccc(Br)cc12,77.91000000000003,9,7,2,0.0,8.0,1,0.9674575808238899,0.7985162187593771,0.7985162187593771,0.7985162187593771,0.7985162187593771,0.4965853037914095,0.6065306597126334,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010117327&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010111395&SMILES1=O%3Dc1cc%28-c2ccccc2%29oc2ccc%28Br%29cc12&SMILES2=O%3Dc1cc%28-c2ccc%28Br%29cc2%29oc2ccc%28Br%29cc12
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010107130,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010113656,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,15.995000000000005,17,13,4,0.0,17.0,1,0.9998943575498506,0.6822542151017184,0.6376281516217732,0.7894935331710389,0.7894935331710389,0.6703200460356393,0.6065306597126334,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010107130&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010113656&SMILES1=O%3Dc1c%28O%29c%28-c2ccc%28O%29c%28O%29c2%29oc2cc%28O%29cc%28O%29c12&SMILES2=O%3Dc1c%28O%29c%28-c2ccc%28O%29c%28O%29c2%29oc2c%28O%29c%28O%29cc%28O%29c12
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010120335,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010107103,Cc1ccccc1-c1nc(CSc2nc3c(O)ncnc3n2C)c(C)o1,Cc1ccc(C)c(-c2nc(CSc3nc4c(O)ncnc4n3C)c(C)o2)c1,14.014999999999986,9,6,3,1.0,5.0,0,0.8373864285442959,0.8062312915788894,0.825052966980536,0.825052966980536,0.825052966980536,0.4633693692311753,0.6807123983233854,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010120335&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010107103&SMILES1=Cc1ccccc1-c1nc%28CSc2nc3c%28O%29ncnc3n2C%29c%28C%29o1&SMILES2=Cc1ccc%28C%29c%28-c2nc%28CSc3nc4c%28O%29ncnc4n3C%29c%28C%29o2%29c1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010115993,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010106204,O=c1cc(-c2ccccc2)oc2ccccc12,O=c1c(O)c(-c2ccccc2)oc2ccccc12,15.995000000000005,7,4,3,0.0,0.0,0,0.9957394863579794,0.0,1.0,1.0,1.0,0.8007374029168081,0.8007374029168081,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010115993&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010106204&SMILES1=O%3Dc1cc%28-c2ccccc2%29oc2ccccc12&SMILES2=O%3Dc1c%28O%29c%28-c2ccccc2%29oc2ccccc12
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010102099,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010123815,C1=CC=C(C(=C1)C(=O)O)N,Nc1c(O)cccc1C(=O)O,15.995000000000005,2,2,0,0.0,9.0,1,0.9848434317036967,0.6703200460356393,0.7303103382513573,0.7303103382513573,0.7303103382513573,0.6703200460356393,0.6703200460356393,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010102099&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010123815&SMILES1=C1%3DCC%3DC%28C%28%3DC1%29C%28%3DO%29O%29N&SMILES2=Nc1c%28O%29cccc1C%28%3DO%29O
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010118616,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010111175,Cc1oc(-c2ccccc2)nc1CSc1nc2c(O)ncnc2n1C,Cc1oc(-c2cccc(Cl)c2)nc1CSc1nc2c(O)ncnc2n1C,33.96100000000001,9,7,2,0.0,9.0,1,0.8315122927681043,0.8428720002024414,0.876456564149045,0.876456564149045,0.876456564149045,0.39729471319771126,0.50041992036057,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010118616&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010111175&SMILES1=Cc1oc%28-c2ccccc2%29nc1CSc1nc2c%28O%29ncnc2n1C&SMILES2=Cc1oc%28-c2cccc%28Cl%29c2%29nc1CSc1nc2c%28O%29ncnc2n1C
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010106601,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010118468,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,15.995000000000005,4,1,3,0.0,0.0,0,0.9611269145477892,0.0,0.0,0.7189237334319262,0.7189237334319262,0.8187307530779818,0.8187307530779818,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010106601&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010118468&SMILES1=O%3Dc1cc%28-c2ccc%28O%29c%28O%29c2%29oc2cc%28O%29cc%28O%29c12&SMILES2=O%3Dc1c%28O%29c%28-c2ccc%28O%29c%28O%29c2%29oc2cc%28O%29cc%28O%29c12
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010124823,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010125011,O=C(c1cc(=O)n(CC(O)=Nc2ccccc2)c2ccccc12)N1CCOCC1,O=C(c1cc(=O)n(CC(O)=Nc2ccccc2F)c2ccccc12)N1CCOCC1,17.990999999999985,21,1,20,4.0,1.0,0,0.9775317387439904,0.7659283383646487,0.9048374180359596,0.9048374180359596,0.9048374180359596,0.5488116360940265,0.513417119032592,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010124823&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010125011&SMILES1=O%3DC%28c1cc%28%3DO%29n%28CC%28O%29%3DNc2ccccc2%29c2ccccc12%29N1CCOCC1&SMILES2=O%3DC%28c1cc%28%3DO%29n%28CC%28O%29%3DNc2ccccc2F%29c2ccccc12%29N1CCOCC1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010125400,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010119687,O=C(O)C=Cc1ccccc1,O=C(O)C=Cc1ccc(O)cc1,15.995000000000005,5,4,1,3.0,1.0,0,0.9658918289404138,0.6514390575310556,0.6514390575310556,0.6514390575310556,0.6514390575310556,0.5647181220077593,0.5647181220077593,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010125400&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010119687&SMILES1=O%3DC%28O%29C%3DCc1ccccc1&SMILES2=O%3DC%28O%29C%3DCc1ccc%28O%29cc1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010122410,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010111588,O=C(O)C=Cc1ccc(O)c(O)c1,COc1cc(C=CC(=O)O)ccc1O,14.014999999999986,19,13,6,7.0,1.0,0,0.7104147735827051,0.4168620196785084,0.4723665527410147,0.4723665527410147,1.0,0.6065306597126334,0.7788007830714049,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010122410&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010111588&SMILES1=O%3DC%28O%29C%3DCc1ccc%28O%29c%28O%29c1&SMILES2=COc1cc%28C%3DCC%28%3DO%29O%29ccc1O
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010118823,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010105782,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,14.015999999999991,16,12,4,4.0,1.0,0,0.8027469254247465,0.6411803884299546,0.7680588747907544,0.7680588747907544,1.0,0.513417119032592,0.8007374029168081,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010118823&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010105782&SMILES1=O%3DC1CC%28c2ccccc2%29Oc2cc%28O%29ccc21&SMILES2=COc1ccc2c%28c1%29OC%28c1ccccc1%29CC2%3DO
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010106734,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010110035,O=c1oc2cc(O)ccc2cc1-c1cccc(Cl)c1,COc1ccc2cc(-c3cccc(Cl)c3)c(=O)oc2c1,14.01600000000002,11,10,1,1.0,6.0,0,0.9981972924792429,0.7788007830714049,0.7788007830714049,0.7788007830714049,0.8071177470053893,0.6703200460356393,0.6703200460356393,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010106734&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010110035&SMILES1=O%3Dc1oc2cc%28O%29ccc2cc1-c1cccc%28Cl%29c1&SMILES2=COc1ccc2cc%28-c3cccc%28Cl%29c3%29c%28%3DO%29oc2c1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010112103,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010105601,O=c1ccoc2ccccc12,Cc1ccc2occc(=O)c2c1,14.015999999999991,9,7,2,0.0,6.0,1,0.9995490113921138,0.7408182206817179,0.7408182206817179,0.7408182206817179,0.7408182206817179,0.8187307530779818,1.0,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010112103&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010105601&SMILES1=O%3Dc1ccoc2ccccc12&SMILES2=Cc1ccc2occc%28%3DO%29c2c1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010111028,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010110267,COc1cccc(N=C(O)CSc2nc3c(O)ncnc3n2C)c1,COc1cc(N=C(O)CSc2nc3c(O)ncnc3n2C)cc(OC)c1,30.010000000000048,15,6,9,4.0,1.0,0,0.9996916409107708,0.7351414805916845,0.7351414805916845,0.7351414805916845,0.7351414805916845,0.50041992036057,1.0,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010111028&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010110267&SMILES1=COc1cccc%28N%3DC%28O%29CSc2nc3c%28O%29ncnc3n2C%29c1&SMILES2=COc1cc%28N%3DC%28O%29CSc2nc3c%28O%29ncnc3n2C%29cc%28OC%29c1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010118392,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010116706,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,COc1ccc2oc(-c3ccc(O)cc3)cc(=O)c2c1,30.011000000000024,25,13,12,2.0,5.0,0,0.9013235198760818,0.6703200460356393,0.7046880897187134,0.7046880897187134,0.7046880897187134,0.7408182206817179,0.4065696597405991,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010118392&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010116706&SMILES1=O%3Dc1cc%28-c2ccc%28O%29cc2%29oc2ccccc12&SMILES2=COc1ccc2oc%28-c3ccc%28O%29cc3%29cc%28%3DO%29c2c1
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010120778,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010111712,CCOCCn1c(C)c(C(=O)OCC)c2cc(O)c3ccccc3c21,CCOC(=O)c1c(C)n(CCOCc2ccccc2Cl)c2c1cc(O)c1ccccc12,95.97699999999998,26,7,19,0.0,9.0,1,0.4602420557899249,0.5854622719415307,0.6065306597126334,0.6065306597126334,0.9555630362682842,0.402890321529133,0.402890321529133,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010120778&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010111712&SMILES1=CCOCCn1c%28C%29c%28C%28%3DO%29OCC%29c2cc%28O%29c3ccccc3c21&SMILES2=CCOC%28%3DO%29c1c%28C%29n%28CCOCc2ccccc2Cl%29c2c1cc%28O%29c1ccccc12
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010109664,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010107775,O=CN1CC2CC(C1)c1cccc(=O)n1C2,CC(=O)N1CC2CC(C1)c1cccc(=O)n1C2,14.014999999999986,9,3,6,0.0,3.0,1,0.9956821788839444,0.9200444146293233,0.9200444146293233,0.9200444146293233,0.9200444146293233,0.4168620196785084,0.6065306597126334,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010109664&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010107775&SMILES1=O%3DCN1CC2CC%28C1%29c1cccc%28%3DO%29n1C2&SMILES2=CC%28%3DO%29N1CC2CC%28C1%29c1cccc%28%3DO%29n1C2
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010126542,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010118736,N[C@@H](Cc1ccccc1)C(=O)O,CC(O)=NC(Cc1ccccc1)C(=O)O,42.010999999999996,9,1,8,0.0,2.0,1,0.9788205872719418,0.8071177470053893,1.0,1.0,1.0,0.6514390575310556,1.0,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010126542&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010118736&SMILES1=N%5BC%40%40H%5D%28Cc1ccccc1%29C%28%3DO%29O&SMILES2=CC%28O%29%3DNC%28Cc1ccccc1%29C%28%3DO%29O
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010117445,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010107924,O=C(C=Cc1ccccc1O)c1ccc(O)cc1O,COc1ccccc1C=CC(=O)c1ccc(O)cc1O,14.014999999999986,17,10,7,2.0,2.0,0,0.3504695523758154,0.6951439283988787,0.8337529180751805,0.8337529180751805,0.8594048608885093,0.8337529180751806,0.6347364189402819,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010117445&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010107924&SMILES1=O%3DC%28C%3DCc1ccccc1O%29c1ccc%28O%29cc1O&SMILES2=COc1ccccc1C%3DCC%28%3DO%29c1ccc%28O%29cc1O
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010103226,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010126992,NCCCCC(=O)O,NCCC[C@@H](N)C(=O)O,15.01100000000001,5,4,1,0.0,6.0,1,0.6520164797340978,0.7788007830714049,0.6592406302004438,0.6592406302004438,0.6592406302004438,0.513417119032592,0.8464817248906141,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010103226&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010126992&SMILES1=NCCCCC%28%3DO%29O&SMILES2=NCCC%5BC%40%40H%5D%28N%29C%28%3DO%29O
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010106512,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010111479,CN1CC(C(O)=NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,CC(C)C1(N=C(O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,28.03099999999995,39,8,31,4.0,1.0,0,0.9824478909544044,0.7903383629814982,0.7903383629814982,0.7903383629814982,0.7903383629814982,0.8382234324229999,0.8890097654027757,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010106512&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010111479&SMILES1=CN1CC%28C%28O%29%3DNC2%28C%29OC3%28O%29C4CCCN4C%28%3DO%29C%28Cc4ccccc4%29N3C2%3DO%29CC2c3cccc4%5BnH%5Dcc%28c34%29CC21&SMILES2=CC%28C%29C1%28N%3DC%28O%29C2CC3c4cccc5%5BnH%5Dcc%28c45%29CC3N%28C%29C2%29OC2%28O%29C3CCCN3C%28%3DO%29C%28Cc3ccccc3%29N2C1%3DO
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010110397,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010119677,O=C(C=Cc1ccccc1)c1cc(O)ccc1O,O=C(C=Cc1ccccc1O)c1cc(O)ccc1O,15.995000000000005,18,7,11,2.0,1.0,0,0.4303820434914777,0.8187307530779818,0.8607079764250578,0.8607079764250578,0.8607079764250578,0.7408182206817179,0.4965853037914095,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010110397&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010119677&SMILES1=O%3DC%28C%3DCc1ccccc1%29c1cc%28O%29ccc1O&SMILES2=O%3DC%28C%3DCc1ccccc1O%29c1cc%28O%29ccc1O
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010119871,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010111492,O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,15.995000000000005,35,25,10,6.0,2.0,0,0.9430145536230138,0.4856717852477124,0.6411803884299546,0.6411803884299546,0.7165313105737893,0.7165313105737893,0.41111229050718745,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010119871&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010111492&SMILES1=O%3Dc1c%28O%29c%28-c2ccccc2O%29oc2cc%28O%29cc%28O%29c12&SMILES2=O%3Dc1c%28O%29c%28-c2ccc%28O%29cc2O%29oc2cc%28O%29cc%28O%29c12
mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010124072,mzspec:GNPS:BERKELEY-LAB:accession:CCMSLIB00010124371,CCOc1cc(C2C(C(=O)OC)=C(C)NC3=C2C(=O)CC(c2ccccc2)C3)cc(Br)c1O,CCOc1cc(C2C(C(=O)OC)=C(C)NC3=C2C(=O)CC(c2ccc(Cl)cc2)C3)cc(Br)c1O,33.96100000000001,28,11,17,8.0,4.0,0,0.9978869951566247,0.5449055200013082,0.5449055200013082,0.5449055200013082,0.5449055200013082,0.42437284567695,0.8668778997501816,http://reza.cs.ucr.edu/?USI1=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010124072&USI2=mzspec%3AGNPS%3ABERKELEY-LAB%3Aaccession%3ACCMSLIB00010124371&SMILES1=CCOc1cc%28C2C%28C%28%3DO%29OC%29%3DC%28C%29NC3%3DC2C%28%3DO%29CC%28c2ccccc2%29C3%29cc%28Br%29c1O&SMILES2=CCOc1cc%28C2C%28C%28%3DO%29OC%29%3DC%28C%29NC3%3DC2C%28%3DO%29CC%28c2ccc%28Cl%29cc2%29C3%29cc%28Br%29c1O
